8 5 7 7 13 6 5 9 5 9 6 8 6 6 
25 22 22 21 25 24 28 32 30 26 24 20 23 21 
14 10 11 12 14 9 12 13 12 14 13 11 11 13 
22 22 15 18 15 24 16 19 20 17 17 18 17 17 
4 3 4 3 4 3 3 2 4 1 3 4 3 3 
15 17 19 17 17 13 18 16 15 15 18 18 16 12 
25 21 21 20 20 22 20 26 20 23 28 23 21 24 
8 6 8 9 8 7 9 7 6 9 5 8 5 9 
19 16 17 18 11 13 18 15 18 19 19 19 15 12 
5 9 6 9 6 5 11 9 5 7 6 8 8 5 
7 9 8 5 6 12 9 7 9 5 6 7 9 5 
5 6 6 8 6 5 10 5 6 13 8 6 5 6 
10 7 11 13 9 12 10 11 14 10 10 10 11 14 
19 16 19 15 17 19 18 12 15 16 15 18 19 15 
15 16 14 15 23 15 14 10 16 18 19 11 19 19 
14 14 11 10 14 13 10 11 10 11 12 13 7 18 
14 12 13 14 5 5 11 13 11 14 12 10 11 10 
17 11 17 16 18 15 11 15 16 16 18 15 17 17 
18 15 16 14 19 17 17 10 14 12 19 18 19 18 
11 11 14 13 12 12 13 10 14 13 11 12 7 14 
18 17 18 17 16 16 17 15 18 15 16 16 12 18 
5 5 6 5 5 5 7 8 7 6 9 6 6 7 
11 10 14 12 13 11 12 5 13 14 8 13 12 12 
14 10 14 12 8 13 10 13 12 11 13 14 6 13 
24 15 23 22 18 21 20 19 21 15 18 17 21 17 
6 8 5 13 6 8 14 8 8 6 9 6 5 5 
8 6 8 5 9 7 7 8 8 8 9 7 5 9 
17 13 12 12 15 17 10 16 15 16 18 11 15 19 
6 6 5 8 8 5 8 5 7 5 7 6 5 5 
15 13 17 16 12 15 15 12 15 16 17 16 19 14 
4 2 3 8 3 4 1 3 4 4 2 3 2 4 
15 18 18 17 16 19 17 18 14 17 11 16 13 19 
15 18 17 17 15 16 15 15 19 14 17 17 13 16 
10 14 13 12 12 16 11 13 7 11 12 14 13 13 
15 17 17 17 16 15 11 15 16 15 17 10 19 18 
7 8 6 6 8 5 7 6 7 9 5 7 5 9 
16 16 13 10 19 15 16 19 16 15 16 18 11 17 
17 15 17 13 16 13 15 10 13 16 18 15 19 19 
24 15 21 16 22 17 20 24 17 15 15 15 18 15 
15 15 19 11 19 10 17 15 13 14 11 16 15 16 
5 5 7 8 10 7 7 8 1 5 8 7 5 5 
5 7 5 5 5 5 5 8 9 5 7 6 9 6 
6 9 6 5 7 9 6 8 8 6 8 6 7 6 
17 16 17 16 14 18 15 16 19 17 17 17 13 12 
12 11 12 12 14 13 14 6 5 15 10 12 11 11 
28 22 25 26 22 25 24 27 22 24 21 22 23 24 
15 18 15 17 15 19 10 17 18 15 16 18 17 19 
16 16 15 16 15 18 16 13 19 19 16 15 17 14 
24 15 16 20 17 18 15 26 15 15 16 16 17 21 
14 13 10 11 13 9 8 10 12 11 10 8 13 9 
22 18 15 17 16 20 21 16 24 17 17 17 17 23 
21 23 19 16 23 15 25 16 16 17 18 15 16 18 
16 16 16 14 13 15 19 16 18 15 11 16 15 17 
12 14 11 5 14 10 11 12 10 12 13 9 12 11 
7 5 6 8 6 8 8 5 8 10 9 9 7 7 
5 8 5 5 8 9 5 7 8 7 8 9 5 7 
4 4 4 4 8 4 4 4 4 4 4 1 3 4 
13 8 13 13 12 10 10 10 5 11 10 5 13 12 
16 17 15 18 16 19 17 17 10 14 15 16 17 16 
10 18 11 12 13 13 11 10 11 11 10 12 10 11 
11 14 11 10 11 10 14 10 12 5 6 5 10 5 
13 10 11 7 7 14 13 5 11 14 14 13 12 10 
2 4 3 4 3 3 4 9 3 4 3 3 3 4 
11 12 13 11 10 12 12 14 10 10 12 9 6 12 
8 7 5 9 9 9 5 7 9 5 7 7 8 8 
16 11 10 16 17 13 15 16 17 17 14 17 17 13 
16 17 17 18 17 17 15 16 12 10 14 19 15 16 
18 18 16 14 18 15 16 18 17 16 17 11 19 16 
5 6 8 9 9 8 6 8 9 9 8 5 10 7 
6 9 5 7 5 7 8 7 9 7 5 9 6 5 
16 17 15 13 12 14 11 16 14 16 18 17 19 13 
14 14 13 10 5 11 5 13 10 12 14 10 13 12 
12 13 8 13 10 10 10 14 12 13 12 12 10 10 
19 14 17 18 24 18 16 16 17 17 18 18 18 18 
15 15 18 15 11 19 16 16 15 15 13 18 11 17 
4 3 2 4 7 4 4 2 2 4 2 4 4 0 
15 18 19 15 13 16 11 15 10 17 15 18 18 11 
22 16 22 15 23 15 15 22 15 17 19 16 16 22 
3 3 3 4 4 0 6 3 9 4 4 3 4 2 
13 5 12 10 9 14 8 14 10 18 12 13 13 14 
19 10 16 17 17 18 10 18 16 12 18 19 15 15 
11 10 8 13 5 15 10 11 10 11 16 11 11 10 
9 10 7 8 6 13 6 7 8 6 8 7 8 6 
7 4 5 7 7 7 6 8 5 9 6 12 5 9 
12 14 6 12 14 14 13 10 12 14 14 10 7 10 
13 5 10 12 12 11 13 10 6 14 10 7 11 10 
4 3 3 3 4 4 2 0 1 7 4 3 3 3 
13 14 14 12 11 13 14 12 12 10 14 12 13 14 
0 3 2 3 5 3 4 1 3 2 3 1 4 6 
19 17 15 17 16 19 17 10 11 15 19 18 18 17 
16 17 18 19 12 16 15 19 18 15 17 13 16 17 
16 16 15 11 17 15 15 15 14 13 16 17 17 15 
14 11 14 10 16 10 13 11 10 14 11 13 14 12 
23 17 20 19 17 18 18 19 15 15 27 16 17 23 
14 11 14 12 12 11 12 10 11 9 8 10 9 7 
17 17 17 14 17 15 19 15 19 10 11 16 15 10 
28 22 21 23 23 20 22 23 26 23 22 26 22 21 
18 18 18 16 17 16 15 15 18 15 15 16 17 18 
13 11 18 7 8 12 10 11 13 14 11 14 14 12 
14 12 10 11 12 13 13 10 12 12 9 13 12 10 
19 16 17 15 16 16 15 19 16 15 15 13 15 17 
8 5 8 8 6 6 6 6 8 8 7 5 9 9 
18 19 19 12 16 15 17 15 16 17 15 16 11 15 
16 10 18 16 17 15 16 18 16 18 16 10 17 14 
14 5 11 11 12 13 13 13 10 13 11 12 13 10 
16 13 16 16 10 16 19 15 17 17 18 17 18 17 
3 3 3 4 4 3 6 0 4 3 3 9 8 8 
10 11 14 14 13 10 14 12 8 13 5 10 11 14 
1 3 4 4 3 4 2 4 2 2 3 4 4 4 
7 8 6 7 9 7 7 13 8 13 5 7 5 7 
19 16 12 15 17 15 18 16 18 15 18 18 19 18 
15 12 15 15 12 18 12 18 15 17 16 15 16 18 
20 20 18 19 19 24 16 16 16 15 17 16 24 17 
5 6 7 9 8 5 6 9 6 9 7 7 7 6 
17 17 15 19 17 13 19 14 15 17 17 15 12 17 
12 10 13 11 14 11 13 10 5 10 12 11 12 14 
21 24 24 21 18 17 19 16 23 16 20 17 22 15 
20 23 25 15 16 19 19 15 17 15 15 18 19 18 
15 13 19 15 18 16 16 10 17 17 12 18 10 19 
9 8 9 9 10 5 5 9 6 8 9 7 7 9 
14 10 16 13 13 18 9 14 12 9 11 11 9 12 
14 9 11 7 9 12 10 10 13 11 5 13 6 13 
7 6 7 5 7 11 7 6 6 8 9 6 7 8 
8 9 9 7 11 5 8 8 7 2 9 8 7 2 
17 16 12 16 14 15 13 16 13 14 19 15 15 18 
2 3 3 4 7 4 3 4 2 2 3 3 4 6 
10 10 13 10 13 9 13 14 10 10 12 14 11 11 
8 8 5 5 9 5 8 6 6 9 9 5 8 7 
10 5 11 14 14 14 12 13 11 11 6 10 13 9 
13 13 11 10 11 12 13 10 12 11 12 14 12 10 
8 8 12 8 9 9 7 5 5 9 5 5 6 2 
11 17 11 11 12 11 15 10 11 14 12 5 12 14 
20 17 23 25 20 23 15 22 17 15 18 16 23 16 
9 7 9 6 11 8 8 5 6 7 5 7 6 6 
5 6 7 5 6 5 7 10 9 5 6 14 11 7 
6 9 5 8 5 9 7 7 7 5 9 12 5 7 
5 8 7 6 9 8 5 6 8 9 5 7 7 5 
14 14 12 12 10 13 13 14 11 12 11 10 10 11 
29 21 20 20 25 29 25 23 25 25 21 28 21 28 
9 9 7 5 7 5 6 5 7 8 9 13 5 8 
30 30 39 35 37 25 26 25 35 25 31 30 38 29 
14 9 11 10 12 14 14 11 9 14 14 12 14 9 
10 13 14 12 10 9 5 13 9 13 12 13 14 11 
4 4 3 4 4 3 2 2 4 2 4 3 3 2 
6 5 6 5 14 9 8 5 6 9 6 7 8 7 
15 18 17 17 18 15 19 22 18 18 17 16 19 15 
22 16 21 15 16 15 24 15 18 21 16 18 18 18 
6 7 8 7 5 5 9 13 5 8 8 7 9 8 
16 18 16 11 13 17 19 10 18 16 15 15 18 14 
5 5 6 7 13 7 5 9 5 5 7 6 9 7 
7 7 6 5 7 5 5 7 5 6 6 6 8 5 
16 19 16 18 15 11 17 18 18 16 10 15 16 19 
20 15 28 23 21 22 19 16 19 21 19 20 24 17 
25 22 21 23 28 21 25 28 21 20 23 24 26 21 
11 12 14 10 11 14 14 7 9 13 11 11 11 10 
17 13 16 16 17 14 16 19 16 19 15 19 19 19 
15 15 19 16 19 17 15 17 15 15 19 15 17 15 
15 14 18 15 13 13 11 17 14 15 10 17 14 15 
6 7 6 4 7 5 5 7 5 9 9 7 9 6 
20 17 19 15 16 16 20 16 16 16 23 18 21 17 
1 1 4 4 6 5 3 0 1 3 2 2 4 4 
19 11 18 16 17 17 17 18 16 17 17 17 12 16 
2 4 3 4 2 5 8 3 2 2 3 6 2 5 
4 2 2 3 3 2 3 4 2 4 2 4 2 3 
11 11 14 9 14 10 13 10 10 14 12 12 13 7 
7 9 6 8 7 5 8 8 5 6 9 6 5 9 
7 6 7 5 8 8 9 9 5 14 6 8 7 9 
3 2 4 2 4 3 4 3 4 3 0 4 3 4 
10 13 5 13 11 7 10 9 11 10 12 12 12 10 
8 9 5 5 8 5 8 7 7 9 6 6 8 14 
25 22 28 29 21 29 21 20 24 24 20 27 30 23 
17 17 16 11 19 18 14 15 14 13 16 12 19 17 
9 7 13 5 9 8 6 7 13 9 5 8 6 5 
18 19 12 16 12 15 15 10 16 15 16 16 18 17 
18 14 15 15 18 16 15 16 12 18 17 15 19 18 
8 9 9 9 8 6 9 9 9 5 8 5 5 7 
16 10 19 15 13 16 11 16 17 19 14 15 10 16 
4 2 8 4 4 3 4 2 1 4 3 4 4 4 
4 3 3 8 4 4 2 4 9 3 9 2 4 4 
24 15 20 16 16 15 24 17 18 20 18 20 20 16 
16 16 18 17 19 17 12 17 13 11 18 17 16 15 
22 17 15 15 15 19 16 24 22 15 15 16 19 17 
15 15 15 19 18 15 16 19 16 17 17 11 12 19 
2 3 3 3 3 4 4 2 0 2 4 1 9 3 
4 4 2 3 9 2 3 3 4 4 2 2 5 3 
12 10 10 10 11 11 5 14 10 14 14 14 14 12 
5 4 7 7 8 8 9 7 5 6 6 5 7 11 
8 6 7 9 7 5 6 5 8 6 6 7 8 5 
14 10 11 10 12 11 11 13 13 11 11 14 14 13 
20 15 15 16 24 16 15 17 23 18 24 15 17 18 
22 16 18 23 18 16 17 17 15 18 17 24 21 21 
11 13 10 11 10 11 13 10 8 14 12 8 11 19 
9 6 6 9 5 6 8 8 7 9 5 7 8 5 
28 20 20 25 21 24 25 29 21 29 30 24 26 25 
3 3 7 4 2 3 4 4 4 0 4 3 2 3 
9 5 5 8 8 5 6 5 8 7 11 9 6 5 
4 2 2 4 4 4 4 3 4 9 2 4 2 4 
16 15 17 16 18 15 17 17 16 16 15 19 15 18 
4 2 0 4 3 3 3 4 3 5 4 9 4 3 
13 11 10 10 12 14 12 10 11 11 10 12 10 14 
25 26 23 24 28 20 22 23 20 26 26 24 25 22 
13 19 14 7 7 13 10 5 11 9 13 14 17 17 
10 12 11 10 10 11 13 14 11 12 13 11 5 11 
8 5 9 7 5 5 7 8 9 7 7 7 8 8 
13 13 9 12 13 10 10 11 13 12 10 12 13 12 
12 10 13 7 11 9 14 10 11 10 12 10 8 14 
14 17 14 5 14 12 13 14 9 11 10 10 14 12 
18 15 12 18 13 15 15 15 16 13 17 18 13 17 
27 26 28 20 25 23 21 20 23 22 24 21 24 30 
8 5 13 7 7 8 9 9 9 8 7 8 9 7 
16 18 15 19 11 15 17 17 19 17 17 15 18 17 
20 16 18 24 15 17 17 16 24 23 27 17 16 21 
15 18 12 15 18 18 19 19 15 15 17 15 16 19 
27 22 22 22 20 27 24 21 22 23 21 24 20 25 
7 8 6 5 9 9 6 6 9 5 5 5 8 14 
16 16 15 18 14 15 11 18 16 16 18 19 18 13 
8 5 3 9 5 6 6 5 5 5 7 9 11 8 
16 17 18 15 18 19 18 15 17 18 12 13 13 17 
3 3 4 3 4 4 3 2 2 4 1 5 3 8 
27 28 27 24 21 28 22 26 21 25 22 25 23 22 
5 8 6 5 8 5 5 9 5 7 6 5 4 5 
9 5 7 7 5 6 6 8 8 7 8 5 8 6 
10 13 13 10 13 10 11 12 14 13 10 13 10 10 
13 5 13 10 13 14 12 11 14 12 13 14 10 12 
15 15 16 19 19 15 10 12 16 18 19 24 15 12 
4 4 4 4 3 4 3 8 4 7 4 3 2 2 
16 17 17 19 16 19 19 17 16 16 15 16 15 17 
10 10 14 14 10 14 11 9 13 10 16 12 10 12 
6 5 8 5 5 12 6 9 5 5 6 9 8 7 
14 11 10 11 13 11 5 11 5 10 11 14 13 14 
10 12 13 10 13 6 8 11 14 14 7 14 14 14 
17 10 17 17 16 17 15 11 12 15 16 17 14 16 
25 27 24 25 27 22 22 27 25 21 24 27 21 20 
14 11 5 10 5 11 12 11 12 10 11 10 11 6 
14 12 12 10 13 11 14 6 5 8 12 10 9 10 
7 5 9 5 8 7 7 6 5 5 9 7 9 6 
19 18 11 17 17 19 18 18 15 16 17 19 16 19 
9 7 7 5 8 9 5 5 5 8 7 7 5 5 
8 7 6 5 8 7 7 11 5 9 8 8 7 9 
7 8 7 5 9 5 8 9 5 8 8 6 6 9 
13 6 13 13 12 13 12 14 10 10 10 10 10 11 
6 6 5 7 7 5 8 14 5 7 5 8 7 6 
14 16 13 11 7 11 13 13 13 12 10 11 14 9 
24 24 18 23 15 18 17 15 18 26 17 24 23 15 
6 5 8 9 5 8 6 9 9 9 7 12 6 7 
13 14 11 11 11 14 5 10 5 10 12 10 11 12 
18 18 18 13 16 18 16 16 15 16 16 15 16 18 
20 16 23 17 16 17 19 17 15 19 21 21 15 20 
12 11 13 14 13 10 6 12 18 11 13 13 11 13 
5 9 7 9 8 6 11 8 13 7 7 8 8 4 
11 11 12 11 13 19 14 13 11 11 10 10 8 11 
21 22 24 23 16 17 17 22 18 22 16 27 21 16 
8 7 8 5 3 7 7 8 7 8 5 5 7 11 
16 17 15 19 15 19 17 15 18 15 15 17 10 18 
3 3 3 3 3 4 5 4 4 9 4 5 9 4 
8 7 8 7 8 7 7 6 8 5 6 8 8 8 
8 8 5 7 6 10 7 8 8 9 7 9 9 8 
17 10 10 18 16 17 16 19 11 12 15 15 17 15 
8 8 9 8 9 6 5 5 9 8 8 6 5 7 
13 10 9 11 13 12 11 11 10 14 9 11 6 12 
8 6 8 7 8 5 5 8 11 9 5 7 6 8 
23 19 18 18 20 16 15 17 15 18 18 15 15 21 
24 18 15 19 16 16 24 19 15 17 23 16 24 16 
10 12 7 12 13 5 14 10 10 12 14 10 14 13 
11 5 14 7 11 10 13 13 12 13 11 7 14 16 
16 15 11 16 16 13 14 17 19 16 18 17 16 16 
18 19 17 19 16 17 16 15 15 18 19 17 10 18 
9 5 6 8 7 5 8 3 5 7 5 9 9 6 
15 15 12 17 12 12 22 17 18 17 19 16 12 16 
15 18 15 18 16 15 16 12 15 15 17 18 16 15 
14 13 9 17 12 14 12 11 13 13 6 12 14 14 
5 7 6 10 5 5 9 7 6 5 7 6 11 8 
4 4 2 2 0 4 3 2 4 2 3 4 3 4 
17 17 19 19 17 11 16 18 15 14 16 15 17 12 
21 18 19 24 19 17 17 20 18 24 18 17 26 18 
11 10 12 10 12 14 11 14 13 14 10 8 19 14 
12 5 12 11 13 10 10 10 10 11 14 9 12 16 
15 18 16 19 15 15 14 12 16 17 19 13 15 16 
9 9 8 7 6 9 8 6 6 8 5 8 5 7 
26 23 28 30 27 28 25 20 22 22 26 27 22 27 
6 9 6 8 7 5 11 5 9 5 5 6 5 5 
13 13 12 12 10 14 13 13 10 11 13 14 11 10 
11 10 10 11 9 10 11 10 8 10 10 14 10 14 
12 10 5 11 11 13 13 13 8 13 10 5 8 10 
1 3 2 2 4 4 2 2 4 4 4 2 3 3 
17 15 15 18 14 15 19 17 19 17 18 19 17 17 
5 8 7 6 3 8 9 9 5 8 6 7 6 8 
29 28 28 26 27 25 20 28 24 29 23 21 25 23 
5 10 5 5 9 13 7 5 9 5 8 7 9 9 
7 7 7 5 7 6 6 6 7 7 5 7 7 9 
10 12 12 13 7 13 13 14 10 10 8 13 8 10 
6 6 5 8 5 6 7 7 7 5 9 9 7 7 
17 17 18 18 17 15 19 16 16 15 17 18 18 17 
10 9 11 17 12 11 11 14 13 13 10 10 6 11 
18 17 16 15 13 18 17 15 18 15 16 15 17 19 
18 15 19 17 16 18 16 19 13 10 18 10 16 16 
6 7 8 6 8 7 8 9 9 5 6 5 9 9 
17 15 16 16 15 18 15 17 15 18 17 14 10 16 
21 16 18 19 17 17 18 22 16 16 22 19 17 15 
3 9 9 4 2 9 3 5 4 4 4 4 3 4 
22 17 20 16 17 17 23 22 16 23 24 15 17 18 
12 13 12 5 14 13 10 5 13 5 14 10 14 13 
12 11 12 13 11 10 12 14 12 9 6 11 13 11 
16 17 18 12 18 15 18 18 16 18 13 18 11 18 
0 2 8 3 3 3 2 3 9 4 4 8 3 3 
11 13 10 13 7 11 13 7 12 10 11 11 12 13 
9 9 6 7 9 7 12 5 9 9 8 9 7 8 
14 12 12 11 12 8 13 13 12 12 11 8 10 13 
6 6 6 7 5 7 6 8 8 5 6 9 5 8 
15 15 10 16 16 19 17 17 18 18 18 18 13 16 
15 14 14 17 12 18 15 16 19 13 18 10 18 18 
18 16 19 18 17 18 11 12 17 15 18 11 13 14 
17 16 11 18 13 18 18 16 16 15 16 15 18 12 
9 7 9 8 8 12 7 5 5 8 5 7 6 9 
13 11 5 10 11 10 10 11 14 10 10 12 14 5 
17 17 17 13 17 18 19 15 15 17 17 19 17 18 
20 17 21 20 24 16 24 21 17 15 15 15 22 18 
14 10 14 13 13 12 12 12 9 13 10 11 10 14 
7 5 6 5 5 7 8 5 6 7 6 4 5 9 
6 9 5 5 10 5 12 5 6 9 5 8 5 6 
5 8 8 8 5 8 5 7 8 6 7 5 8 5 
15 15 16 18 19 16 11 18 17 17 15 17 16 15 
0 3 4 4 2 1 1 8 6 3 2 2 4 4 
14 5 10 14 10 6 11 11 8 10 14 11 10 9 
30 34 25 30 30 38 30 38 37 30 38 29 28 30 
7 5 7 6 7 9 5 5 5 7 8 11 7 5 
12 10 15 9 13 7 10 10 12 13 8 14 8 11 
6 7 9 9 9 13 9 8 4 9 9 5 8 5 
6 6 7 6 12 7 7 5 6 7 7 7 6 9 
27 23 24 20 21 20 26 25 25 21 21 24 28 26 
13 12 11 10 15 11 9 8 8 6 14 13 14 10 
15 16 15 13 17 17 19 16 16 12 12 15 18 13 
9 6 8 9 8 7 7 9 6 8 6 5 9 9 
22 16 20 20 17 17 22 20 16 18 23 17 22 17 
12 12 13 14 14 7 6 14 7 12 11 10 13 12 
26 26 27 20 30 29 21 26 23 23 22 20 21 26 
6 5 7 9 5 7 8 6 9 5 6 8 7 7 
5 6 9 5 9 7 9 6 9 5 5 13 7 9 
10 10 12 8 9 14 11 13 9 10 13 11 12 14 
17 15 14 12 18 17 10 12 18 18 11 18 10 15 
0 7 8 4 4 4 6 3 4 3 4 8 7 3 
4 3 4 2 4 4 4 2 4 2 4 3 3 3 
7 5 12 9 7 6 5 9 7 9 6 5 7 9 
11 10 5 10 10 10 7 13 11 11 13 7 12 11 
29 27 27 24 22 21 22 20 29 25 23 26 22 26 
12 11 7 12 14 11 12 13 10 13 12 11 14 14 
17 16 16 16 12 17 19 17 15 19 15 17 17 19 
15 18 16 15 17 18 17 15 16 15 10 17 15 19 
2 2 4 4 0 2 3 3 6 5 2 4 7 3 
2 0 2 2 4 4 4 3 4 2 4 4 3 4 
7 8 8 8 7 5 7 6 7 9 8 6 5 14 
24 22 22 19 16 16 17 16 17 15 19 17 24 23 
5 6 10 8 5 5 9 8 9 7 8 7 8 6 
9 6 5 9 10 7 9 8 8 5 8 6 9 12 
4 3 3 3 2 5 4 3 7 4 3 4 4 8 
18 15 16 13 16 15 17 16 17 14 17 19 16 18 
15 18 18 18 18 17 19 19 14 15 19 12 13 16 
5 8 6 6 9 9 9 5 6 6 6 9 6 5 
20 17 23 20 17 21 19 15 17 17 23 22 23 19 
22 16 15 16 17 15 16 15 24 17 25 15 16 21 
10 12 13 11 10 11 14 13 11 10 7 18 6 12 
13 11 7 13 13 14 11 12 8 13 14 11 10 14 
13 10 18 12 13 11 10 12 12 14 13 13 12 14 
3 3 2 3 0 3 2 5 6 4 3 4 3 3 
8 6 7 7 6 5 9 5 9 8 8 5 7 7 
2 3 4 3 5 4 3 4 3 3 4 4 2 4 
4 4 4 1 4 4 4 8 3 2 4 3 4 4 
6 8 9 10 2 7 8 7 8 7 11 8 3 9 
19 18 18 11 17 11 18 19 18 16 15 12 13 17 
7 5 5 5 8 7 8 8 5 5 10 9 5 5 
3 3 2 2 2 5 4 4 3 2 9 4 4 4 
14 11 12 12 13 12 13 14 12 13 13 13 13 13 
16 11 14 23 17 17 17 11 15 15 17 11 18 19 
17 16 16 16 12 19 16 18 15 15 15 15 15 15 
26 20 20 24 20 23 23 22 25 24 26 20 28 25 
18 18 16 11 16 19 17 16 12 10 12 13 18 11 
21 17 23 17 22 17 23 24 15 18 18 15 23 15 
5 7 9 9 6 5 7 9 6 6 6 6 6 12 
19 17 18 12 10 19 18 14 18 14 19 13 18 15 
4 4 0 3 2 6 4 4 5 3 6 4 3 3 
24 23 23 20 21 16 16 17 24 23 16 21 15 18 
8 7 12 8 8 5 9 5 5 5 8 7 5 7 
10 6 10 14 11 10 10 8 11 13 11 13 11 19 
28 30 21 26 28 24 21 30 22 26 30 25 25 25 
20 15 20 16 16 19 20 15 24 15 16 17 23 17 
2 4 0 2 4 3 3 4 3 4 3 4 2 3 
4 2 4 2 4 4 2 3 3 2 4 3 2 4 
6 5 5 5 5 7 6 5 7 8 9 5 7 5 
7 7 8 6 7 8 6 8 8 7 9 9 8 5 
8 5 5 9 9 6 7 9 5 9 9 13 9 6 
18 17 17 15 17 15 15 19 15 16 15 16 17 12 
22 21 19 16 18 18 18 23 15 17 28 17 16 18 
14 13 14 8 12 11 13 6 10 14 12 12 10 11 
20 15 18 18 19 26 17 17 20 19 21 15 18 18 
4 4 3 2 3 5 3 3 4 8 2 4 4 4 
29 25 27 21 24 30 24 30 23 26 22 25 22 27 
0 3 3 3 3 0 4 4 9 3 4 7 2 4 
14 12 14 14 12 13 10 14 10 8 15 11 5 12 
15 19 16 15 10 17 17 19 18 12 18 16 16 18 
29 30 26 21 21 20 22 23 20 30 20 29 24 21 
15 19 17 18 13 18 14 17 15 18 18 19 15 19 
11 14 13 14 5 8 11 12 12 6 7 13 11 11 
21 17 17 15 28 24 26 19 20 17 22 15 15 19 
17 16 15 11 15 12 17 17 14 12 17 15 19 16 
21 15 23 16 18 24 17 24 19 19 19 17 15 18 
13 11 10 12 13 12 14 13 13 11 11 14 8 13 
13 5 12 11 12 14 10 14 6 12 13 10 9 12 
16 16 17 17 10 18 17 18 15 13 11 17 17 15 
7 6 7 11 7 7 5 6 5 6 7 7 8 9 
4 4 6 3 3 4 4 2 2 2 4 4 3 4 
5 8 7 9 8 9 6 7 12 8 6 14 2 7 
4 4 3 4 4 3 4 4 2 2 2 4 4 3 
18 15 15 15 15 15 13 15 16 16 16 16 18 16 
30 36 30 30 26 28 28 30 25 30 29 38 27 28 
19 16 11 18 15 18 15 16 17 16 13 18 16 17 
27 30 20 21 28 20 21 23 24 29 27 25 21 28 
3 3 2 3 9 2 0 3 4 3 0 3 4 9 
12 11 10 14 11 14 10 5 13 13 10 11 14 11 
20 16 17 19 16 23 19 15 17 24 18 20 15 16 
25 20 22 29 28 25 21 22 25 24 22 25 22 20 
10 12 12 13 11 13 13 11 10 15 15 13 14 8 
21 24 19 16 20 17 15 16 19 19 17 16 21 18 
8 8 6 5 5 5 6 8 8 8 5 9 11 9 
8 6 5 9 8 8 8 6 7 5 8 6 7 6 
3 2 2 4 1 3 3 2 2 3 4 5 9 3 
9 8 14 5 7 5 9 5 9 6 5 8 7 5 
14 13 14 13 13 13 11 18 12 11 14 11 13 12 
22 24 16 16 19 18 24 24 22 18 16 18 15 16 
27 27 21 25 25 20 29 22 25 24 27 24 29 26 
12 11 10 11 11 10 14 14 13 16 12 7 11 12 
25 24 22 26 20 21 23 27 25 31 23 25 33 21 
25 20 20 22 20 20 23 23 23 28 23 22 26 27 
13 13 11 12 14 6 12 10 10 13 12 6 10 7 
5 9 9 5 5 8 14 5 6 7 6 5 3 5 
19 18 12 14 17 16 13 15 17 15 18 18 16 11 
20 26 17 17 16 23 17 
4 4 3 4 2 4 2 3 4 1 2 2 4 2 
